Province,CAT_B,WardNo,WardName,WIKIDATA,WardID,MapCode,MunicName,MS_FB_PARE,MS_FB
KZN,ETH,61,eThekwini Ward 61,Q57576724,59500061,ETH_61,eThekwini,country:za/province:nl/metropolitan-municipality-of-south-africa:ethekwini,country:za/province:nl/metropolitan-municipality-of-south-africa:ethekwini/ward:61
KZN,ETH,62,eThekwini Ward 62,Q57576725,59500062,ETH_62,eThekwini,country:za/province:nl/metropolitan-municipality-of-south-africa:ethekwini,country:za/province:nl/metropolitan-municipality-of-south-africa:ethekwini/ward:62
KZN,ETH,63,eThekwini Ward 63,Q57576727,59500063,ETH_63,eThekwini,country:za/province:nl/metropolitan-municipality-of-south-africa:ethekwini,country:za/province:nl/metropolitan-municipality-of-south-africa:ethekwini/ward:63
KZN,ETH,64,eThekwini Ward 64,Q57576730,59500064,ETH_64,eThekwini,country:za/province:nl/metropolitan-municipality-of-south-africa:ethekwini,country:za/province:nl/metropolitan-municipality-of-south-africa:ethekwini/ward:64
KZN,ETH,65,eThekwini Ward 65,Q57576732,59500065,ETH_65,eThekwini,country:za/province:nl/metropolitan-municipality-of-south-africa:ethekwini,country:za/province:nl/metropolitan-municipality-of-south-africa:ethekwini/ward:65
KZN,ETH,66,eThekwini Ward 66,Q57576734,59500066,ETH_66,eThekwini,country:za/province:nl/metropolitan-municipality-of-south-africa:ethekwini,country:za/province:nl/metropolitan-municipality-of-south-africa:ethekwini/ward:66
KZN,ETH,67,eThekwini Ward 67,Q57576735,59500067,ETH_67,eThekwini,country:za/province:nl/metropolitan-municipality-of-south-africa:ethekwini,country:za/province:nl/metropolitan-municipality-of-south-africa:ethekwini/ward:67
KZN,ETH,68,eThekwini Ward 68,Q57576738,59500068,ETH_68,eThekwini,country:za/province:nl/metropolitan-municipality-of-south-africa:ethekwini,country:za/province:nl/metropolitan-municipality-of-south-africa:ethekwini/ward:68
KZN,ETH,69,eThekwini Ward 69,Q57576740,59500069,ETH_69,eThekwini,country:za/province:nl/metropolitan-municipality-of-south-africa:ethekwini,country:za/province:nl/metropolitan-municipality-of-south-africa:ethekwini/ward:69
KZN,ETH,70,eThekwini Ward 70,Q57576741,59500070,ETH_70,eThekwini,country:za/province:nl/metropolitan-municipality-of-south-africa:ethekwini,country:za/province:nl/metropolitan-municipality-of-south-africa:ethekwini/ward:70
KZN,ETH,71,eThekwini Ward 71,Q57576746,59500071,ETH_71,eThekwini,country:za/province:nl/metropolitan-municipality-of-south-africa:ethekwini,country:za/province:nl/metropolitan-municipality-of-south-africa:ethekwini/ward:71
KZN,ETH,72,eThekwini Ward 72,Q57576749,59500072,ETH_72,eThekwini,country:za/province:nl/metropolitan-municipality-of-south-africa:ethekwini,country:za/province:nl/metropolitan-municipality-of-south-africa:ethekwini/ward:72
KZN,ETH,73,eThekwini Ward 73,Q57576752,59500073,ETH_73,eThekwini,country:za/province:nl/metropolitan-municipality-of-south-africa:ethekwini,country:za/province:nl/metropolitan-municipality-of-south-africa:ethekwini/ward:73
KZN,ETH,74,eThekwini Ward 74,Q57576753,59500074,ETH_74,eThekwini,country:za/province:nl/metropolitan-municipality-of-south-africa:ethekwini,country:za/province:nl/metropolitan-municipality-of-south-africa:ethekwini/ward:74
KZN,ETH,75,eThekwini Ward 75,Q57576755,59500075,ETH_75,eThekwini,country:za/province:nl/metropolitan-municipality-of-south-africa:ethekwini,country:za/province:nl/metropolitan-municipality-of-south-africa:ethekwini/ward:75
KZN,ETH,76,eThekwini Ward 76,Q57576758,59500076,ETH_76,eThekwini,country:za/province:nl/metropolitan-municipality-of-south-africa:ethekwini,country:za/province:nl/metropolitan-municipality-of-south-africa:ethekwini/ward:76
KZN,ETH,77,eThekwini Ward 77,Q57576759,59500077,ETH_77,eThekwini,country:za/province:nl/metropolitan-municipality-of-south-africa:ethekwini,country:za/province:nl/metropolitan-municipality-of-south-africa:ethekwini/ward:77
KZN,ETH,78,eThekwini Ward 78,Q57576762,59500078,ETH_78,eThekwini,country:za/province:nl/metropolitan-municipality-of-south-africa:ethekwini,country:za/province:nl/metropolitan-municipality-of-south-africa:ethekwini/ward:78
KZN,ETH,79,eThekwini Ward 79,Q57576764,59500079,ETH_79,eThekwini,country:za/province:nl/metropolitan-municipality-of-south-africa:ethekwini,country:za/province:nl/metropolitan-municipality-of-south-africa:ethekwini/ward:79
KZN,ETH,80,eThekwini Ward 80,Q57576765,59500080,ETH_80,eThekwini,country:za/province:nl/metropolitan-municipality-of-south-africa:ethekwini,country:za/province:nl/metropolitan-municipality-of-south-africa:ethekwini/ward:80
KZN,ETH,81,eThekwini Ward 81,Q57576769,59500081,ETH_81,eThekwini,country:za/province:nl/metropolitan-municipality-of-south-africa:ethekwini,country:za/province:nl/metropolitan-municipality-of-south-africa:ethekwini/ward:81
KZN,ETH,82,eThekwini Ward 82,Q57576770,59500082,ETH_82,eThekwini,country:za/province:nl/metropolitan-municipality-of-south-africa:ethekwini,country:za/province:nl/metropolitan-municipality-of-south-africa:ethekwini/ward:82
KZN,ETH,83,eThekwini Ward 83,Q57576774,59500083,ETH_83,eThekwini,country:za/province:nl/metropolitan-municipality-of-south-africa:ethekwini,country:za/province:nl/metropolitan-municipality-of-south-africa:ethekwini/ward:83
KZN,ETH,84,eThekwini Ward 84,Q57576775,59500084,ETH_84,eThekwini,country:za/province:nl/metropolitan-municipality-of-south-africa:ethekwini,country:za/province:nl/metropolitan-municipality-of-south-africa:ethekwini/ward:84
KZN,ETH,85,eThekwini Ward 85,Q57576779,59500085,ETH_85,eThekwini,country:za/province:nl/metropolitan-municipality-of-south-africa:ethekwini,country:za/province:nl/metropolitan-municipality-of-south-africa:ethekwini/ward:85
KZN,ETH,86,eThekwini Ward 86,Q57576780,59500086,ETH_86,eThekwini,country:za/province:nl/metropolitan-municipality-of-south-africa:ethekwini,country:za/province:nl/metropolitan-municipality-of-south-africa:ethekwini/ward:86
KZN,ETH,87,eThekwini Ward 87,Q57576783,59500087,ETH_87,eThekwini,country:za/province:nl/metropolitan-municipality-of-south-africa:ethekwini,country:za/province:nl/metropolitan-municipality-of-south-africa:ethekwini/ward:87
KZN,ETH,88,eThekwini Ward 88,Q57576786,59500088,ETH_88,eThekwini,country:za/province:nl/metropolitan-municipality-of-south-africa:ethekwini,country:za/province:nl/metropolitan-municipality-of-south-africa:ethekwini/ward:88
KZN,ETH,89,eThekwini Ward 89,Q57576788,59500089,ETH_89,eThekwini,country:za/province:nl/metropolitan-municipality-of-south-africa:ethekwini,country:za/province:nl/metropolitan-municipality-of-south-africa:ethekwini/ward:89
KZN,ETH,90,eThekwini Ward 90,Q57576791,59500090,ETH_90,eThekwini,country:za/province:nl/metropolitan-municipality-of-south-africa:ethekwini,country:za/province:nl/metropolitan-municipality-of-south-africa:ethekwini/ward:90
KZN,ETH,91,eThekwini Ward 91,Q57576792,59500091,ETH_91,eThekwini,country:za/province:nl/metropolitan-municipality-of-south-africa:ethekwini,country:za/province:nl/metropolitan-municipality-of-south-africa:ethekwini/ward:91
KZN,ETH,92,eThekwini Ward 92,Q57576796,59500092,ETH_92,eThekwini,country:za/province:nl/metropolitan-municipality-of-south-africa:ethekwini,country:za/province:nl/metropolitan-municipality-of-south-africa:ethekwini/ward:92
KZN,ETH,93,eThekwini Ward 93,Q57576797,59500093,ETH_93,eThekwini,country:za/province:nl/metropolitan-municipality-of-south-africa:ethekwini,country:za/province:nl/metropolitan-municipality-of-south-africa:ethekwini/ward:93
KZN,ETH,94,eThekwini Ward 94,Q57576799,59500094,ETH_94,eThekwini,country:za/province:nl/metropolitan-municipality-of-south-africa:ethekwini,country:za/province:nl/metropolitan-municipality-of-south-africa:ethekwini/ward:94
KZN,ETH,95,eThekwini Ward 95,Q57576801,59500095,ETH_95,eThekwini,country:za/province:nl/metropolitan-municipality-of-south-africa:ethekwini,country:za/province:nl/metropolitan-municipality-of-south-africa:ethekwini/ward:95
KZN,ETH,96,eThekwini Ward 96,Q57576802,59500096,ETH_96,eThekwini,country:za/province:nl/metropolitan-municipality-of-south-africa:ethekwini,country:za/province:nl/metropolitan-municipality-of-south-africa:ethekwini/ward:96
KZN,ETH,97,eThekwini Ward 97,Q57576805,59500097,ETH_97,eThekwini,country:za/province:nl/metropolitan-municipality-of-south-africa:ethekwini,country:za/province:nl/metropolitan-municipality-of-south-africa:ethekwini/ward:97
KZN,ETH,98,eThekwini Ward 98,Q57576806,59500098,ETH_98,eThekwini,country:za/province:nl/metropolitan-municipality-of-south-africa:ethekwini,country:za/province:nl/metropolitan-municipality-of-south-africa:ethekwini/ward:98
KZN,ETH,99,eThekwini Ward 99,Q57576809,59500099,ETH_99,eThekwini,country:za/province:nl/metropolitan-municipality-of-south-africa:ethekwini,country:za/province:nl/metropolitan-municipality-of-south-africa:ethekwini/ward:99
KZN,ETH,100,eThekwini Ward 100,Q57576810,59500100,ETH_100,eThekwini,country:za/province:nl/metropolitan-municipality-of-south-africa:ethekwini,country:za/province:nl/metropolitan-municipality-of-south-africa:ethekwini/ward:100
KZN,ETH,101,eThekwini Ward 101,Q57576811,59500101,ETH_101,eThekwini,country:za/province:nl/metropolitan-municipality-of-south-africa:ethekwini,country:za/province:nl/metropolitan-municipality-of-south-africa:ethekwini/ward:101
KZN,ETH,102,eThekwini Ward 102,Q57576814,59500102,ETH_102,eThekwini,country:za/province:nl/metropolitan-municipality-of-south-africa:ethekwini,country:za/province:nl/metropolitan-municipality-of-south-africa:ethekwini/ward:102
KZN,ETH,103,eThekwini Ward 103,Q57576815,59500103,ETH_103,eThekwini,country:za/province:nl/metropolitan-municipality-of-south-africa:ethekwini,country:za/province:nl/metropolitan-municipality-of-south-africa:ethekwini/ward:103
KZN,ETH,104,eThekwini Ward 104,Q57576816,59500104,ETH_104,eThekwini,country:za/province:nl/metropolitan-municipality-of-south-africa:ethekwini,country:za/province:nl/metropolitan-municipality-of-south-africa:ethekwini/ward:104
KZN,ETH,105,eThekwini Ward 105,Q57576817,59500105,ETH_105,eThekwini,country:za/province:nl/metropolitan-municipality-of-south-africa:ethekwini,country:za/province:nl/metropolitan-municipality-of-south-africa:ethekwini/ward:105
KZN,ETH,106,eThekwini Ward 106,Q57576818,59500106,ETH_106,eThekwini,country:za/province:nl/metropolitan-municipality-of-south-africa:ethekwini,country:za/province:nl/metropolitan-municipality-of-south-africa:ethekwini/ward:106
KZN,ETH,107,eThekwini Ward 107,Q57576821,59500107,ETH_107,eThekwini,country:za/province:nl/metropolitan-municipality-of-south-africa:ethekwini,country:za/province:nl/metropolitan-municipality-of-south-africa:ethekwini/ward:107
KZN,ETH,108,eThekwini Ward 108,Q57576822,59500108,ETH_108,eThekwini,country:za/province:nl/metropolitan-municipality-of-south-africa:ethekwini,country:za/province:nl/metropolitan-municipality-of-south-africa:ethekwini/ward:108
KZN,ETH,109,eThekwini Ward 109,Q57576825,59500109,ETH_109,eThekwini,country:za/province:nl/metropolitan-municipality-of-south-africa:ethekwini,country:za/province:nl/metropolitan-municipality-of-south-africa:ethekwini/ward:109
KZN,ETH,110,eThekwini Ward 110,Q57576826,59500110,ETH_110,eThekwini,country:za/province:nl/metropolitan-municipality-of-south-africa:ethekwini,country:za/province:nl/metropolitan-municipality-of-south-africa:ethekwini/ward:110
KZN,KZN225,1,Msunduzi Ward 1,Q57576827,52205001,KZN225_1,The Msunduzi,country:za/province:nl/local-municipality:the-msunduzi,country:za/province:nl/local-municipality:the-msunduzi/ward:1
KZN,KZN225,2,Msunduzi Ward 2,Q57576830,52205002,KZN225_2,The Msunduzi,country:za/province:nl/local-municipality:the-msunduzi,country:za/province:nl/local-municipality:the-msunduzi/ward:2
KZN,KZN225,3,Msunduzi Ward 3,Q57576831,52205003,KZN225_3,The Msunduzi,country:za/province:nl/local-municipality:the-msunduzi,country:za/province:nl/local-municipality:the-msunduzi/ward:3
KZN,KZN225,4,Msunduzi Ward 4,Q57576833,52205004,KZN225_4,The Msunduzi,country:za/province:nl/local-municipality:the-msunduzi,country:za/province:nl/local-municipality:the-msunduzi/ward:4
KZN,KZN225,5,Msunduzi Ward 5,Q57576834,52205005,KZN225_5,The Msunduzi,country:za/province:nl/local-municipality:the-msunduzi,country:za/province:nl/local-municipality:the-msunduzi/ward:5
KZN,KZN225,6,Msunduzi Ward 6,Q57576836,52205006,KZN225_6,The Msunduzi,country:za/province:nl/local-municipality:the-msunduzi,country:za/province:nl/local-municipality:the-msunduzi/ward:6
KZN,KZN225,7,Msunduzi Ward 7,Q57576837,52205007,KZN225_7,The Msunduzi,country:za/province:nl/local-municipality:the-msunduzi,country:za/province:nl/local-municipality:the-msunduzi/ward:7
KZN,KZN225,8,Msunduzi Ward 8,Q57576839,52205008,KZN225_8,The Msunduzi,country:za/province:nl/local-municipality:the-msunduzi,country:za/province:nl/local-municipality:the-msunduzi/ward:8
KZN,KZN225,9,Msunduzi Ward 9,Q57576840,52205009,KZN225_9,The Msunduzi,country:za/province:nl/local-municipality:the-msunduzi,country:za/province:nl/local-municipality:the-msunduzi/ward:9
KZN,KZN225,10,Msunduzi Ward 10,Q57576841,52205010,KZN225_10,The Msunduzi,country:za/province:nl/local-municipality:the-msunduzi,country:za/province:nl/local-municipality:the-msunduzi/ward:10
KZN,KZN225,11,Msunduzi Ward 11,Q57576843,52205011,KZN225_11,The Msunduzi,country:za/province:nl/local-municipality:the-msunduzi,country:za/province:nl/local-municipality:the-msunduzi/ward:11
KZN,KZN225,12,Msunduzi Ward 12,Q57576844,52205012,KZN225_12,The Msunduzi,country:za/province:nl/local-municipality:the-msunduzi,country:za/province:nl/local-municipality:the-msunduzi/ward:12
KZN,KZN225,13,Msunduzi Ward 13,Q57576846,52205013,KZN225_13,The Msunduzi,country:za/province:nl/local-municipality:the-msunduzi,country:za/province:nl/local-municipality:the-msunduzi/ward:13
KZN,KZN225,14,Msunduzi Ward 14,Q57576847,52205014,KZN225_14,The Msunduzi,country:za/province:nl/local-municipality:the-msunduzi,country:za/province:nl/local-municipality:the-msunduzi/ward:14
KZN,KZN225,15,Msunduzi Ward 15,Q57576848,52205015,KZN225_15,The Msunduzi,country:za/province:nl/local-municipality:the-msunduzi,country:za/province:nl/local-municipality:the-msunduzi/ward:15
KZN,KZN225,16,Msunduzi Ward 16,Q57576850,52205016,KZN225_16,The Msunduzi,country:za/province:nl/local-municipality:the-msunduzi,country:za/province:nl/local-municipality:the-msunduzi/ward:16
KZN,KZN225,17,Msunduzi Ward 17,Q57576851,52205017,KZN225_17,The Msunduzi,country:za/province:nl/local-municipality:the-msunduzi,country:za/province:nl/local-municipality:the-msunduzi/ward:17
KZN,KZN225,18,Msunduzi Ward 18,Q57576853,52205018,KZN225_18,The Msunduzi,country:za/province:nl/local-municipality:the-msunduzi,country:za/province:nl/local-municipality:the-msunduzi/ward:18
KZN,KZN225,19,Msunduzi Ward 19,Q57576854,52205019,KZN225_19,The Msunduzi,country:za/province:nl/local-municipality:the-msunduzi,country:za/province:nl/local-municipality:the-msunduzi/ward:19
KZN,KZN225,20,Msunduzi Ward 20,Q57576855,52205020,KZN225_20,The Msunduzi,country:za/province:nl/local-municipality:the-msunduzi,country:za/province:nl/local-municipality:the-msunduzi/ward:20
KZN,KZN225,21,Msunduzi Ward 21,Q57576857,52205021,KZN225_21,The Msunduzi,country:za/province:nl/local-municipality:the-msunduzi,country:za/province:nl/local-municipality:the-msunduzi/ward:21
KZN,KZN225,22,Msunduzi Ward 22,Q57576858,52205022,KZN225_22,The Msunduzi,country:za/province:nl/local-municipality:the-msunduzi,country:za/province:nl/local-municipality:the-msunduzi/ward:22
KZN,KZN225,23,Msunduzi Ward 23,Q57576860,52205023,KZN225_23,The Msunduzi,country:za/province:nl/local-municipality:the-msunduzi,country:za/province:nl/local-municipality:the-msunduzi/ward:23
KZN,KZN225,24,Msunduzi Ward 24,Q57576862,52205024,KZN225_24,The Msunduzi,country:za/province:nl/local-municipality:the-msunduzi,country:za/province:nl/local-municipality:the-msunduzi/ward:24
KZN,KZN225,25,Msunduzi Ward 25,Q57576864,52205025,KZN225_25,The Msunduzi,country:za/province:nl/local-municipality:the-msunduzi,country:za/province:nl/local-municipality:the-msunduzi/ward:25
KZN,KZN225,26,Msunduzi Ward 26,Q57576865,52205026,KZN225_26,The Msunduzi,country:za/province:nl/local-municipality:the-msunduzi,country:za/province:nl/local-municipality:the-msunduzi/ward:26
KZN,KZN225,27,Msunduzi Ward 27,Q57576867,52205027,KZN225_27,The Msunduzi,country:za/province:nl/local-municipality:the-msunduzi,country:za/province:nl/local-municipality:the-msunduzi/ward:27
KZN,KZN225,28,Msunduzi Ward 28,Q57576868,52205028,KZN225_28,The Msunduzi,country:za/province:nl/local-municipality:the-msunduzi,country:za/province:nl/local-municipality:the-msunduzi/ward:28
KZN,KZN225,29,Msunduzi Ward 29,Q57576870,52205029,KZN225_29,The Msunduzi,country:za/province:nl/local-municipality:the-msunduzi,country:za/province:nl/local-municipality:the-msunduzi/ward:29
KZN,KZN225,30,Msunduzi Ward 30,Q57576871,52205030,KZN225_30,The Msunduzi,country:za/province:nl/local-municipality:the-msunduzi,country:za/province:nl/local-municipality:the-msunduzi/ward:30
KZN,KZN225,31,Msunduzi Ward 31,Q57576872,52205031,KZN225_31,The Msunduzi,country:za/province:nl/local-municipality:the-msunduzi,country:za/province:nl/local-municipality:the-msunduzi/ward:31
KZN,KZN225,32,Msunduzi Ward 32,Q57576873,52205032,KZN225_32,The Msunduzi,country:za/province:nl/local-municipality:the-msunduzi,country:za/province:nl/local-municipality:the-msunduzi/ward:32
